Ticker;Name;Exchange;Category Name;
ZKAMALAK.BO;KAMALAKSHI FINANCE CORP.LTD.;BSE;
VCU.BO;VCU DATA MANAGEMENT LTD;BSE;
ZHINUDYP.BO;HINDUSTHAN UDYOG LTD.;BSE;
UNIMOVR.BO;Unimode Overseas Limited;BSE;
ZFSTEERING.BO;Z.F.STEERING GEAR (INDIA) LTD.;BSE;
ZGAEKWAR.BO;GAEKWAR MILLS LTD.;BSE;
MEWATZI.BO;MEWAT ZINC LTD.;BSE;
LAXMIMACH.BO;LAKSHMI MACHINE WORKS LTD.;BSE;
WELCORP.BO;WELSPUN CORP LIMITED;BSE;
TARAJEWELS.BO;TARA JEWELS LTD.;BSE;
VISHINV.BO;VISHVAKIRTI INVESTMENT LTD.;BSE;
ADHUYRN.BO;ADHUNIK YARNS LTD.;BSE;
WABCOINDIA6.BO;WABCO INDIA LTD;BSE;
GRAUWEIL.BO;Grauer & Weil (India) Ltd.;BSE;
KTKSENSEX.BO;KOTAK MAHINDRA MUTUAL FUND;BSE;
ZSIMCOTR.BO;SIMCO TRADING & FINANCE CO.LTD;BSE;
NAGAROIL.BO;NAGARJUNA OIL REFINERY LTD.;BSE;
SSLT.BO;SESA STERLITE LIMITED;BSE;
DUJOHN.BO;DUJOHN LABORATORIES LTD.;BSE;
ENCHANTE.BO;ENCHANTE JEWELLERY LTD.;BSE;
DUPONTS.BO;DUPONT SPORTSWEAR LTD.;BSE;
AJIL.BO;ATLAS JEWELLERY INDIA LIMITED;BSE;
CHMBBRW.BO;Chambal Breweries & Distilleries Ltd;BSE;
ZUARI.BO;ZUARI AGRO CHEMICALS LTD.;BSE;
ZANDUREALT.BO;ZANDU REALTY LIMITED;BSE;
VISAGAR.BO;VISAGAR FINANCIAL SERVICES LTD;BSE;
JTAPARIA.BO;J. TAPARIA PROJECTS LTD;BSE;
JSWSTEEL4.BO;JSW STEEL LTD;BSE;
JYOTPOL.BO;JYOTI POLY VINYL LTD.;BSE;
KANELIND.BO;KANEL INDUSTRIES LIMITED;BSE;
VAISHNAVI.BO;VAISHNAVI GOLD LIMITED;BSE;
VADIDAI.BO;VADILAL DAIRY INTERNATIONAL LT;BSE;
ZYDUSWELL6.BO;ZYDUS WELLNESS LTD;BSE;
WHIRLPOOL6.BO;WHIRLPOOL OF INDIA LTD;BSE;
UTTAMVALUE.BO;UTTAM VALUE STEELS LTD.;BSE;
DOWELWE.BO;DOWELLS ELEKTRO WERKE LTD.;BSE;
WEBELSE.BO;WEBEL SEN CAPACITORS LTD.;BSE;
ZMANSOON.BO;MANSOON TRADING CO.LTD.;BSE;
ZSVARAJT.BO;SVARAJ TRADING & AGENCIES LTD.;BSE;
VALLABH.BO;VALLABH POLY-PLAST INTERNATION;BSE;
KLRF.BO;KLRF LTD.;BSE;
VMS.BO;VMS INDUSTRIES LTD.;BSE;
ZYLOG6.BO;ZYLOG SYSTEMS LTD;BSE;
SURANAVEL.BO;SURANA VENTURES LTD.;BSE;
JKPAPER.BO;JK PAPER LTD.;BSE;
ZWARDENC.BO;WARDEN CONSTRUCTION & FINANCE;BSE;
ATLANTSP.BO;ATLANTIC SPINNING & WEAVING MI;BSE;
ENERGYDEV.BO;ENERGY DEVELOPMENT COMPANY LTD;BSE;
SHKARTP.BO;Shree Karthik Papers Ltd.;BSE;
ZSNEHCON.BO;SNEH CONSTRUCTION LTD.;BSE;
YASTF.BO;Yash Trading & Finance Ltd;BSE;
PASUSPG.BO;Pasupati Spinning & Weaving Mills Limited;BSE;
JCLLITD.BO;JCL LTD.;BSE;
VALPLUS.BO;VALPLUS BIOTECH LTD.;BSE;
J.BO;JM Hi Fi Div;BSE;
KAUSAMBI.BO;KAUSAMBI VANIJYA LTD;BSE;
JPINFRATEC4.BO;JAYPEE INFRATECH LTD;BSE;
HOCL.BO;HINDUSTAN ORGANIC CHEMICALS LT;BSE;
YAMNINV.BO;YAMINI INVESTMENTS COMPANY LTD;BSE;
ZMILGFIN.BO;MILGRAY FINANCE & INVESTMENT L;BSE;
NAKODA.BO;NAKODA LIMITED;BSE;
RUSHIL.BO;RUSHIL DECOR LTD.;BSE;
ZJEETMAC.BO;JEET MACHINE TOOLS LTD.;BSE;
YESBANK4.BO;YES BANK LTD;BSE;
ZSOUTGAS.BO;SOUTHERN GAS LTD.;BSE;
VALECHAENG.BO;VALECHA ENGINEERING LTD.;BSE;
VAKRANGEE6.BO;VAKRANGEE LTD;BSE;
WAGEND.BO;WAGEND INFRA VENTURE LIMITED;BSE;
JETAIRWAYS4.BO;JET AIRWAYS (INDIA) LTD;BSE;
NTCIND.BO;NTC INDUSTRIES LTD.;BSE;
ZDOLPINV.BO;DOLPHIN INVESTMENTS LTD.;BSE;
ZNILKENG.BO;NILKANTH ENGINEERING LTD.;BSE;
ZFRONTLE.BO;FRONTIER LEASING & FINANCE LTD;BSE;
KBSINDIA.BO;KBS INDIA LIMITED;BSE;
KALINDEE.BO;KALINDEE RAIL NIRMAN (ENGINEER;BSE;
ZODIACVEN.BO;ZODIAC VENTURES LIMITED;BSE;
QUEST.BO;QUEST SOFTECH (INDIA) LTD;BSE;
YURANUS.BO;YURANUS INFRASTRUCTURE LTD;BSE;
BOMBWIR.BO;BOMBAY WIRE ROPES LTD.;BSE;
VOLGAAIR.BO;VOLGA AIR TECHNICS LTD.;BSE;
IFINSEC.BO;INDIA FINSEC LTD.;BSE;
NATIONSTD.BO;NATIONAL STANDARD (INDIA) LTD.;BSE;
VGRCONSTRLR.BO;VGR CONSTRUC;BSE;
ZSUBWAYF.BO;Subway Finance & Investment Co., Ltd.;BSE;
KIRLOSBROS.BO;KIRLOSKAR BROTHERS LTD.;BSE;
QUANTBUILD.BO;QUANTUM BUILD-TECH LTD;BSE;
VXLINSTR.BO;VXL INSTRUMENTS LTD.;BSE;
OSWALEA.BO;OSWAL LEASING LTD.;BSE;
JCTEL.BO;JCT ELECTRONICS LTD.;BSE;
PREMKUT.BO;PREM KUTIR ESTATES & PROPERTIE;BSE;
VIDEOIND4.BO;VIDEOCON INDUSTRIES LTD;BSE;
ORIENTBELL.BO;ORIENT BELL LIMITED;BSE;
IOB4.BO;INDIAN OVERSEAS BANK;BSE;
SHREEASHTA6.BO;SHREE ASHTAVINAYAK CINE VISION;BSE;
WESTLIFE.BO;WESTLIFE DEVELOPMENT LTD.;BSE;
WEBELSOLAR.BO;WEBSOL ENERGY SYSTEM LTD.;BSE;
SKP.BO;SHRI KRISHNA PRASADAM LTD;BSE;
ZRAVINTR.BO;RAVINAY TRAD;BSE;
GOVAI.BO;GOOD VALUE IRRIGATION LTD.;BSE;
VISHWAST.BO;VISHWAS STEELS LTD.;BSE;
ZKERARUB.BO;KERALA RUBBER & RECLAIMS LTD.;BSE;
WINSOME.BO;WINSOME YARNS LTD.;BSE;
ZSOMAIYO.BO;SOMAIYA ORGANICS (INDIA) LTD.;BSE;
ZPRBHSTE.BO;PRABHU STEEL INDUSTRIES LTD.;BSE;
VORACON.BO;VORA CONSTRUCTIONS LTD.;BSE;
JACKSON.BO;JACKSON INVESTMENTS LTD;BSE;
JAGDAMD.BO;JAGDAMBA FOODS LTD.;BSE;
VISAKAIND.BO;VISAKA INDUSTRIES LTD.;BSE;
SBT6.BO;STATE BANK OF TRAVANCORE;BSE;
SHARIABEES.BO;"GOLDMAN SACHS S&P; CNX NIFTY SH";BSE;
WOCKPHARMA.BO;WOCKHARDT LTD.;BSE;
GULFOIL6.BO;GULF OIL CORPORATION LTD;BSE;
ARCHITORG.BO;ARCHIT ORGANOSYS LTD.;BSE;
MMLF.BO;MONEY MASTERS LEASING & FINANC;BSE;
YBRANTDIGI.BO;YBRANT DIGITAL LIMITED;BSE;
ZBZX;BATS BZX Exchange test issue;BTS;
MIRG.BA;Mirgor S.A.C.I.F.I.A.;BUE;Auto Parts
KOFM.BA;Coca-Cola FEMSA S.A.B de C.V.;BUE;Beverages - Soft Drinks
KO.BA;The Coca-Cola Company;BUE;Beverages - Soft Drinks
QCOM.BA;QUALCOMM Incorporated;BUE;Communication Equipment
CADO5.BA;Carlos Casado S.A.;BUE;Conglomerates
GARO.BA;Garovaglio y Zorraquin S.A.;BUE;Conglomerates
WMT.BA;Wal-Mart Stores Inc.;BUE;Discount, Variety Stores
ROSE.BA;Instituto Rosenbusch S.A.;BUE;Drugs - Generic
GCLA.BA;Grupo Clar’n S.A.;BUE;Entertainment - Diversified
AGRO.BA;Agrometal S.A.I.;BUE;Farm & Construction Machinery
PATY.BA;Quickfood Sociedad Anonima;BUE;Food - Major Diversified
FERR.BA;Ferrum Sociedad Anonima de Ceramica y Metalurgia;BUE;General Building Materials
POLL.BA;Polledo S.A.I.C. y F.;BUE;General Contractors
OEST.BA;Grupo Concesionario del Oeste S.A.;BUE;Heavy Construction
DOME.BA;DOMEC C’a De Artefactos Domesticos Sociedad Anonima Industrial Comercial y Financiera;BUE;Home Furnishings & Fixtures
HD.BA;The Home Depot, Inc.;BUE;Home Improvement Stores
YHOO.BA;Yahoo! Inc.;BUE;Internet Information Providers
YPFD.BA;YPF S.A.;BUE;Major Integrated Oil & Gas
PESA.BA;Petrobras Argentina SA;BUE;Major Integrated Oil & Gas
XOM.BA;Exxon Mobil Corporation;BUE;Major Integrated Oil & Gas
GGAL.BA;Grupo Financiero Galicia S.A.;BUE;Money Center Banks
BRIO.BA;Banco Santander Rio S.A.;BUE;Money Center Banks
WFC.BA;Wells Fargo & Company;BUE;Money Center Banks
C.BA;Citigroup Inc.;BUE;Money Center Banks
PSUR.BA;Petrolera del Conosur S.A.;BUE;Oil & Gas Drilling & Exploration
ESTR.BA;Angel Estrada y Compania S.A.;BUE;Publishing - Newspapers
IRSA.BA;IRSA Investments and Representations Inc.;BUE;Real Estate Development
ERAR.BA;Ternium Siderar;BUE;Steel & Iron
NKE.BA;Nike, Inc.;BUE;Textile - Apparel Footwear & Accessories
VZ.BA;Verizon Communications Inc.;BUE;Wireless Communications
NORT6.BA;Nortel Inversora S.A.;BUE;Wireless Communications
X.BA;UNITED STATES STEE CEDEAR EACH ;BUE;
WBK.BA;WESTPAC BKG CORP CEDEAR RE 1/3 ;BUE;
BVC8O.BA;BANCO DE SERV Y TR VAR NTS 18/0;BUE;
PR15.BA;ARGENTINA(REP OF) FR BDS 04/10/;BUE;
RSC6O.BA;IRSA INVERSIONES Y VAR BDS 27/0;BUE;
VOD.BA;VODAFONE GROUP CEDEAR EA REP 1/;BUE;
DICP.BA;ARGENTINA(REP OF) 5.83% IDX/LKD;BUE;
TVPP.BA;ARGENTINA(REP OF) IDX/LKD NTS 1;BUE;
YPCUC.BA;;BUE;
OSUP9.BA;GRUPO SUPERVIELLE FRN 24/07/201;BUE;
XNC2O.BA;;BUE;
CNU12.BA;BAPRO MANDS Y NEG CP 05/11/14 (;BUE;
NGG.BA;NATIONAL GRID CEDEAR EACH REP 1;BUE;
PARY.BA;ARGENTINA(REP OF) 1.33% BDS 31/;BUE;
BMC6O.BA;BANCO COMAFI SA VAR NT 18/06/20;BUE;
YCA1O.BA;;BUE;
BA-C.BA;BANK OF AMERICA CORPORATION CED;BUE;
DIY0.BA;ARGENTINA(REP OF) 8.28%-VAR PIK;BUE;
OYPF9.BA;YPF SOCIEDAD ANONIMA 5% NT 19/1;BUE;
BBV.BA;BANCO BILBAO VIZCAYA SP A;BUE;
XGRA8.BA;ROSARIO ADM SOC FI CP 25/12/15 ;BUE;
NF04Q.BA;BAPRO MANDS Y NEG CP 25/05/16 (;BUE;
YPCXO.BA;;BUE;
BPLD.BA;BUENOS AIRES(PROV) 2%-VAR NTS 1;BUE;
YPCTO.BA;YPF SA VAR%NTS 23/12/2014 ARS1;BUE;
OTY11.BA;;BUE;
OYP15.BA;YPF SA 2.5% NT 07/12/2014 USD1;BUE;
XNC1O.BA;;BUE;
XGRA9.BA;ROSARIO ADM SOC FI CP 25/10/16 ;BUE;
RO15.BA;ARGENTINA(REP OF) 7% BDS 03/10/;BUE;
RSC5O.BA;IRSA INVERSIONES Y VAR% NTS 26/;BUE;
PARP.BA;ARGENTINA(REP OF) 0.63%-VAR 31/;BUE;
YPCRO.BA;YPF SA 8.875% NT 19/12/18 USD10;BUE;
VC03B.BA;;BUE;
GALI.BA;Banco de Galicia & Buenos Aires S.A.;BUE;
QCC4O.BA;QUICKFOOD SA VAR NT 25/03/2017 ;BUE;
ESTR5.BA;Angel Estrada y Compania S.A.;BUE;
YCA2O.BA;;BUE;
TCB2O.BA;TARJETAS CUYANAS FRN 19/12/2014;BUE;
OCK1P.BA;CENTRO CARD S.A. VAR NT 27/08/2;BUE;
OYP16.BA;YPF S.A. 19% NT 10/05/2014 ARS1;BUE;
XGRA7.BA;ROSARIO ADM SOC FI CP 25/06/15 ;BUE;
L02L4.BA;BCO CENT DE LA ARG 0% BDS 02/07;BUE;
YPCUO.BA;YPF SA 8.75% NTS 04/04/24 USD10;BUE;
JCC1O.BA;JOSE CARTELLONE CO VAR% NTS 10/;BUE;
YPCZO.BA;YPF SA 2% NTS 10/03/2017 USD1;BUE;
OYP19.BA;YPF SA 1.29% NTS 30/04/2017 USD;BUE;
YPCWO.BA;YPF SA VAR NTS 10/12/2015 ARS1;BUE;
TGC5O.BA;TGLT S.A. VAR NTS 30/11/2015 AR;BUE;
VC01A.BA;;BUE;
BL4M4.BA;CHACO(PROVINCE OF) VAR TSY NT 2;BUE;
YKQ17-1.CBT;;CBT;
YKK17-1.CBT;;CBT;
YKF17-1.CBT;;CBT;
XKN18-1.CBT;;CBT;
ZSQ17-1.CBT;;CBT;
XKU17-1.CBT;;CBT;
ZSK17-1.CBT;;CBT;
YKH17-1.CBT;;CBT;
ZSN18-1.CBT;;CBT;
XKX18-1.CBT;;CBT;
YKU17-1.CBT;;CBT;
XKK17-1.CBT;;CBT;
XKF17-1.CBT;;CBT;
YKX18-1.CBT;;CBT;
XKQ17-1.CBT;;CBT;
VJBA.CO;VESTJYSK BANK;CPH;
NKT.CO;NKT HOLDING;CPH;
PNDORA.CO;PANDORA;CPH;
SCHO.CO;SCHOUW;CPH;
BO.CO;BANG & OLUFSEN ;CPH;
NEUR.CO;NEUROSEARCH;CPH;
JYSK.CO;JYSKE BANK;CPH;
KBHL.CO;COPENHAGEN AIRPORT;CPH;
GN.CO;GN STORE NORD;CPH;
TDC.CO;TDC;CPH;
LUN.CO;H. LUNDBECK;CPH;
SKAKO.CO;SKAKO;CPH;
ZEAL.CO;ZEALAND PHARMA;CPH;
SYDB.CO;SYDBANK;CPH;
OSSR.CO;OSSUR;CPH;
IMAIL-B.CO;INTERMAIL -B-;CPH;
GEN.CO;GENMAB;CPH;
NOVO-B.CO;NOVO NORDISK -B-;CPH;
VIINT.CO;VICTOR INT.;CPH;
NEWCAP.CO;NEWCAP HOLDING;CPH;
MAERSK-B.CO;AP MOELLER-MAERS-B-;CPH;
NZYM-B.CO;NOVOZYMES -B-;CPH;
FPSAFE.CO;FORMUEPLEJE SAFE;CPH;
TOP.CO;TOPDANMARK;CPH;
KRE.CO;KREDITBANKEN;CPH;
VIPRO.CO;VICTORIA PROP;CPH;
VWS.CO;VESTAS WIND SYSTEMS;CPH;
JUTBK.CO;JUTLANDER BANK;CPH;
SBS.CO;SCANDI BRAKE SYSTEM;CPH;
FLS.CO;FLSMIDTH & CO.;CPH;
TOWER.CO;TOWER GROUP;CPH;
CARL-B.CO;CARLSBERG -B-;CPH;
HART.CO;BRDR.HARTMANN -B-;CPH;
TORM.CO;TORM;CPH;
TPSL.CO;TOPSIL SEMICON MAT;CPH;
JOBNDX.CO;JOBINDEX;CPH;
MOLS.CO;MOLS-LINIEN;CPH;
DSV.CO;DSV;CPH;
DIBA.CO;;CPH;
DEN.DU;DENTSU;DUS;Advertising Agencies
NTH.DU;NORTHROP GRUMMAN;DUS;Aerospace/Defense - Major Diversified
GDX.DU;GENL DYNAMICS CORP;DUS;Aerospace/Defense - Major Diversified
ZDC.DU;ZODIAC AEROSPACE;DUS;Aerospace/Defense - Major Diversified
FLW.DU;FLUGHAFEN WIEN;DUS;Air Services, Other
JAN.DU;JAPAN ASIA INVT;DUS;Asset Management
GLJ.DU;GRENKELEASING;DUS;Asset Management
IV6B.DU;KINNEVIK INV. -B-;DUS;Asset Management
BN9.DU;BANK OF NY MELLON;DUS;Asset Management
QB7.DU;QUIRIN BANK;DUS;Asset Management
IFIC.DU;EXOR;DUS;Asset Management
IUR.DU;KAP-BETEILIGUNGS;DUS;Asset Management
JAF.DU;JAFCO;DUS;Asset Management
HMO.DU;HINO MOTORS;DUS;Auto Manufacturers - Major
TOM.DU;TOYOTA MOTOR;DUS;Auto Manufacturers - Major
ISU.DU;ISUZU MOTORS;DUS;Auto Manufacturers - Major
NSU.DU;AUDI;DUS;Auto Manufacturers - Major
NISA.DU;NISSAN MOTOR CO LTD;DUS;Auto Manufacturers - Major
ZM7.DU;ZENN MOTOR;DUS;Auto Manufacturers - Major
ZIL2.DU;ELRINGKLINGER N;DUS;Auto Parts
BEZ3.DU;BERENTZEN VZ;DUS;Beverages - Brewers
S7E.DU;SHIRE;DUS;Biotechnology
WL6.DU;WILEX;DUS;Biotechnology
RHO5.DU;ROCHE HLDG DR;DUS;Biotechnology
QNMA.DU;SEQUENOM;DUS;Biotechnology
EV4.DU;CONSTANTIN MED;DUS;Broadcasting - TV
SKYD.DU;SKY DEUTSCHLAND N;DUS;Broadcasting - TV
DAR.DU;DATRON;DUS;Business Equipment
KPI1.DU;KONICA MINOLTA HLDG;DUS;Business Equipment
SVE.DU;SHAREHOLD VAL BET.;DUS;Business Services
WDI.DU;WIRECARD;DUS;Business Services
DUT.DU;MOODY'S;DUS;Business Services
FJI.DU;FUJIFILM HOLDINGS;DUS;Business Services
4BV.DU;BUREAU VERITAS;DUS;Business Services
J2B.DU;EXPERIAN;DUS;Business Services
ORC.DU;ORACLE;DUS;Business Software & Services
O5H.DU;OPENLIMIT HLDG;DUS;Business Software & Services
SHF.DU;SNP SCHNEIDER-NEURE;DUS;Business Software & Services
LIN.DU;LINDE;DUS;Chemicals - Major Diversified
NSC.DU;NISSAN CHEMICAL IND;DUS;Chemicals - Major Diversified
V1S.DU;ARKEMA;DUS;Chemicals - Major Diversified
FPE.DU;FUCHS PETROLUB;DUS;Chemicals - Major Diversified
TOS.DU;TOSOH CORP;DUS;Chemicals - Major Diversified
SCO.DU;CYBITS HOLDING;DUS;Conglomerates
XEB.DU;SOJITZ;DUS;Conglomerates
QC9.DU;CREDIT SAISON;DUS;Credit Services
HUWA.DU;HUTCHISON WHAMPOA;DUS;Department Stores
TKM.DU;TAKASHIMAYA CO LTD;DUS;Department Stores
SEE.DU;SEARS HOLDINGS;DUS;Department Stores
HBH3.DU;HORNBACH HOLDING VZ;DUS;Discount, Variety Stores
WMT.DU;WAL-MART STORES;DUS;Discount, Variety Stores
OS2.DU;OSI SYSTEMS;DUS;Diversified Electronics
TYC1.DU;TAIYO YUDEN;DUS;Diversified Electronics
G9Y.DU;GS YUASA;DUS;Diversified Electronics
XPH.DU;AMPHENOL-A;DUS;Diversified Electronics
MIE1.DU;MITSUBISHI ELECTRIC;DUS;Diversified Electronics
QS2A.DU;SMITHS GROUP;DUS;Diversified Machinery
42W.DU;WEIR GROUP;DUS;Diversified Machinery
KSB3.DU;KSB VZ;DUS;Diversified Machinery
PFV.DU;PFEIFFER VACU TECH;DUS;Diversified Machinery
JUN3.DU;JUNGHEINRICH VZ;DUS;Diversified Machinery
EEX.DU;ELEXIS;DUS;Diversified Machinery
DUE.DU;DUERR;DUS;Diversified Machinery
TSE1.DU;TOSHIBA CORP;DUS;Diversified Machinery
YKE.DU;YOKOGAWA ELECTRIC;DUS;Diversified Machinery
NTN.DU;NTN CORP;DUS;Diversified Machinery
YI2A.DU;JA SOLAR HLD SP ADR;DUS;Diversified Utilities
SAG.DU;S.A.G. SOLARSTROM ;DUS;Diversified Utilities
0C2.DU;CHUBU EL;DUS;Diversified Utilities
YG11.DU;YNGL GRN EN SP ADR;DUS;Diversified Utilities
RWE3.DU;RWE VZ;DUS;Diversified Utilities
EBK.DU;ENBW ENERGIE B-W;DUS;Diversified Utilities
YPH.DU;ASTELLAS PHARMA;DUS;Drug Manufacturers - Major
ZEG.DU;ASTRAZENECA;DUS;Drug Manufacturers - Major
JNJ.DU;JOHNSON & JOHNSON;DUS;Drug Manufacturers - Major
HMU.DU;HMS BERGBAU;DUS;Drugs - Generic
SAZ.DU;STADA ARZNEIMIT. N;DUS;Drugs - Generic
PNE3.DU;PNE WIND N;DUS;Electric Utilities
MAT1.DU;PANASONIC;DUS;Electronic Equipment
PHIA.DU;KONINK PHIL SP ADR;DUS;Electronic Equipment
TXA.DU;AMATECH ;DUS;Electronic Equipment
XCN.DU;CLARION CO LTD;DUS;Electronic Equipment
T9Z.DU;ZUMTOBEL GR;DUS;Electronics Wholesale
ITN.DU;INTERTAINMENT;DUS;Entertainment - Diversified
WDP.DU;WALT DISNEY-DISNEY;DUS;Entertainment - Diversified
MME.DU;MME MOVIEMENT;DUS;Entertainment - Diversified
VIS.DU;VISCOFAN;DUS;Food - Major Diversified
7KT.DU;KTG AGRAR;DUS;Food - Major Diversified
NFR.DU;NISSHIN SEIFUN GRP;DUS;Food - Major Diversified
YZA.DU;ARYZTA N;DUS;Food - Major Diversified
ZO1.DU;ZOOPLUS;DUS;Food - Major Diversified
ZSK.DU;SUNOPTA;DUS;Food - Major Diversified
3M0.DU;MEIJI HLDGS;DUS;Food - Major Diversified
MCX.DU;MCCORMICK NON VTG;DUS;Food - Major Diversified
NI3.DU;NICHIREI;DUS;Food - Major Diversified
TIM.DU;ZEAL NET -NPV-;DUS;Gaming Activities
YIT.DU;YIT;DUS;General Contractors
OBA.DU;OBAYASHI;DUS;General Contractors
XD4.DU;STRABAG;DUS;General Contractors
FWI.DU;FOSTER WHEELER N;DUS;General Contractors
QAA.DU;QUANTA SERVICES;DUS;General Contractors
XSZ.DU;SHIMIZU CORP;DUS;General Contractors
RNY.DU;YAMANA GOLD;DUS;Gold
AOD1.DU;ANGLOGOLD ASHANTI;DUS;Gold
S6M.DU;SEVEN & I HDGS;DUS;Grocery Stores
JY8.DU;JOYOU;DUS;Home Furnishings & Fixtures
HBM.DU;HORNBACH-BAUMARKT;DUS;Home Furnishings & Fixtures
WUG.DU;WESTAG & GETALIT;DUS;Home Furnishings & Fixtures
MKAN.DU;MARSEILLE-KLINIKE N;DUS;Hospitals
OPC.DU;OCCID.PETROL CORP;DUS;Independent Oil & Gas
NC2B.DU;CNOOC;DUS;Independent Oil & Gas
I8U.DU;INPEX;DUS;Independent Oil & Gas
XCQ.DU;CABOT OIL & GAS;DUS;Independent Oil & Gas
YCP.DU;CONOCOPHILLIPS;DUS;Independent Oil & Gas
MTS1.DU;MITSUI & CO;DUS;Independent Oil & Gas
KWG.DU;KHD HUMBOLDT WEDAG;DUS;Industrial Equipment Wholesale
FJZ.DU;ZIJIN MINING -H-;DUS;Industrial Metals & Minerals
MAU.DU;MAUSER WALDECK AG;DUS;Industrial Metals & Minerals
NAP.DU;NORTH AM PALLADIUM;DUS;Industrial Metals & Minerals
YOS.DU;CYCOS ;DUS;Information Technology Services
FUJ1.DU;FUJITSU;DUS;Information Technology Services
SB3.DU;SOFTBANK TECH;DUS;Information Technology Services
HIA1.DU;HITACHI LTD;DUS;Information Technology Services
YHO.DU;YAHOO;DUS;Internet Information Providers
YOJ.DU;YAHOO JAPAN;DUS;Internet Information Providers
TV0.DU;TRAVEL VIVA ;DUS;Internet Information Providers
O1BC.DU;XING N;DUS;Internet Information Providers
LUS.DU;LANG & SCHWARZ N;DUS;Investment Brokerage - National
XNP.DU;CNP ASSURANCES;DUS;Life Insurance
WLV2.DU;WUER LEBEN N;DUS;Life Insurance
WD5.DU;WYNDHAM WORLDWIDE;DUS;Lodging
S1V.DU;STRW HTL RES WRLWD;DUS;Lodging
WHC.DU;WEYERHAEUSER REIT;DUS;Lumber, Wood Production
VBH.DU;VBH HOLDING;DUS;Machine Tools & Accessories
ANCA.DU;ANA HD;DUS;Major Airlines
XONA.DU;EXXON MOBIL;DUS;Major Integrated Oil & Gas
YOC.DU;YOC;DUS;Marketing Services
MF6.DU;MAGFORCE;DUS;Medical Appliances & Equipment
W1I.DU;ZECOTEK PHOTONICS;DUS;Medical Appliances & Equipment
EUZ.DU;ECKERT & ZIEGLER;DUS;Medical Appliances & Equipment
ZIM.DU;ZIMMER HLDGS;DUS;Medical Appliances & Equipment
VNM.DU;VARIAN MED SYSTEMS;DUS;Medical Appliances & Equipment
SNC3.DU;SANACORP PHAHOLD VZ;DUS;Medical Equipment Wholesale
QS5.DU;STRAUMANN HLDG N;DUS;Medical Instruments & Supplies
OLY1.DU;OLYMPUS;DUS;Medical Instruments & Supplies
LO3.DU;LONZA GRP N;DUS;Medical Laboratories & Research
QIA.DU;QIAGEN NV;DUS;Medical Laboratories & Research
AFX.DU;CARL ZEISS MEDITEC;DUS;Medical Laboratories & Research
NOEJ.DU;NORMA GROUP N;DUS;Metal Fabrication
BIR.DU;BANK OF IRELAND;DUS;Money Center Banks
YOK.DU;BANK OF YOKOHAMA;DUS;Money Center Banks
TFBF.DU;KASIKORNBANK -F-;DUS;Money Center Banks
XMF.DU;S'TOMO MITSUI FINL;DUS;Money Center Banks
VA9.DU;CRED. VALTELLINESE;DUS;Money Center Banks
JGE.DU;JULIUS BAER GRP N;DUS;Money Center Banks
VAT.DU;VALIANT HLDG N;DUS;Money Center Banks
XAE1.DU;CATALIS;DUS;Multimedia & Graphics Software
NTO.DU;NINTENDO CO LTD;DUS;Multimedia & Graphics Software
WMB.DU;WILLIAMS COMPANIES;DUS;Oil & Gas Pipelines
VLE.DU;VALERO ENERGY;DUS;Oil & Gas Refining & Marketing
XKK.DU;SHOWA SHELL SEKIYU;DUS;Oil & Gas Refining & Marketing
NEF.DU;NESTE OIL;DUS;Oil & Gas Refining & Marketing
TQN.DU;TOYO SEIKAN GRP;DUS;Packaging & Containers
HEZ.DU;HERLITZ;DUS;Paper & Paper Products
YB1.DU;YOUBISHENG  G P;DUS;Paper & Paper Products
KAO.DU;KAO;DUS;Personal Products
T2V.DU;TRYG;DUS;Property & Casualty Insurance
ZFIN.DU;ZURICH INSUR GRP N;DUS;Property & Casualty Insurance
SR9.DU;SWISS RE N;DUS;Property & Casualty Insurance
RL2.DU;SUMITOMO REALTY DEV;DUS;Property Management
O5G.DU;CPI PROP GR;DUS;Property Management
HZJ.DU;HEIWA REAL ESTATE;DUS;Property Management
BIW.DU;KWG KOMMUNALE WOHNE;DUS;Property Management
NYT.DU;NEW YORK TIMES -A-;DUS;Publishing - Newspapers
SPR.DU;AXEL SPRINGER N;DUS;Publishing - Newspapers
VOS.DU;VOSSLOH;DUS;Railroads
KEI.DU;KEISEI EL RAILWAY;DUS;Railroads
KBU.DU;COLONIA REAL ESTATE;DUS;Real Estate Development
AJXA.DU;AFC AJAX;DUS;Recreational Goods, Other
YHA.DU;YAMAHA CORP;DUS;Recreational Goods, Other
VJ6.DU;BEFIMMO;DUS;REIT - Office
KPH.DU;KAMPA;DUS;Residential Construction
WHF4.DU;WHITBREAD;DUS;Restaurants
GTR.DU;GOODYEAR T & RUBBER;DUS;Rubber & Plastics
YRB.DU;YOKOHAMA RUBBER;DUS;Rubber & Plastics
BGT.DU;BRIDGESTONE CORP;DUS;Rubber & Plastics
OEM.DU;TOMTOM;DUS;Scientific & Technical Instruments
AJA.DU;ANALYTIK JENA ;DUS;Scientific & Technical Instruments
ZYG.DU;ZYGO CORP;DUS;Scientific & Technical Instruments
01H.DU;HORIBA;DUS;Scientific & Technical Instruments
XSC.DU;SECOM;DUS;Security & Protection Services
NVD.DU;NVIDIA;DUS;Semiconductor - Broad Line
